#gene_id	length	counts	tpm
TrC1081W	2313	53	10.8239
TrC1084C	2433	0	0
TrC1085C	2160	25	5.52121
TrG1132W	1830	1	0.267883
TrC1090C	327	43.751	234.031
TrC1097W	546	1	1.56075
TrB0373W	1260	2	0.847548
TrD0035C	231	1	10.9628
TrC1098C	1308	10	4.03977
TrC1100C	1350	54.034	20.9714
TrG0333W	1509	5	1.6894
TrC1101C	1116	5	2.48407
TrD0147C	225	0	0
TrG0081W	2808	0	0
TrC0782W	1656	13	3.92302
TrC1103W	1815	12	3.24602
TrC1105C	1446	0	0
TrG0484C	1725	5	1.43678
TrD0595C	612	0	0
TrC1108C	390	5	17.1938
TrD0846W	711	12	11.5662
TrC1109C	1842	0	0
TrC1111W	1779	24	6.64801
TrB1122C	2232	14	2.97781
TrC1112W	1437	8	2.87133
TrF0116W	927	0	0
TrC1116C	183	0	0
TrC1119C	1872	0	0
TrB0558C	3099	4.031	0.593591
TrC1121W	1674	283.966	84.5857
TrC1122C	777	3	2.5075
TrG0606C	1131	0	0
TrD1001W	1836	32	8.5392
TrB1586W	1758	39	10.9566
TrD1327C	1593	11	3.47881
TrC0517C	1503	25	8.48846
TrC1127W	1146	12	5.75511
TrE0662C	1605	2	0.626781
TrB0868W	1353	1	0.387027
TrD0778C	549	0	0
TrC1128C	1056	29	15.5223
TrA2125W	858	3	2.15609
TrB1548C	1191	16.006	7.29676
TrC1130C	261	3644.95	35079.2
TrC1385W	786	0	0
TrD0109W	1359	28.299	10.8917
TrC1131C	486	0	0
TrC1132W	5709	28	2.14099
TrD0260W	2376	9	1.78275
TrG0118W	243	18	194.08
TrC0752C	306	6	38.3092
TrC1133C	1221	0	0
TrA1725W	2745	41	6.90544
TrC1136C	4626	3	0.286561
TrA0857C	1542	79	25.9943
TrC1137W	1401	21	7.77939
TrC1139W	483	285	582.569
TrC1140W	3048	60	8.99911
TrC1141C	2385	9.006	1.77639
TrF0832C	2301	31.026	6.37394
TrC1143W	1653	14	4.23402
TrG0936W	606	0	0
TrC1144C	726	25	23.2854
TrC1564C	1335	0	0
TrB1926C	1683	0	0
TrD0747W	1059	113.123	60.3162
TrA1394C	1815	14	3.78703
TrC1145W	1170	21	9.7997
TrC1146C	789	19	15.5063
TrB1859C	2205	11	2.37253
TrE0431W	2133	0	0
TrC1148W	2280	0	0
TrC1149W	1563	13	4.2075
TrC1151W	609	0	0
TrC1153W	1575	1	0.320653
TrC1154C	1017	3	1.69079
TrC1158C	2280	31	6.43542
TrC1160W	171	142	2028.81
TrC1161W	261	148.138	1425.69
TrC1162W	162	168.366	2753.39
TrF0352C	183	0	0
TrB0986W	1395	17	6.33151
TrD1334W	1308	1	0.403977
TrF0177W	756	0	0
TrC1164C	579	4	5.55455
TrA0661W	732	5	4.5952
TrC1165C	2121	0	0
TrC1167C	981	0	0
TrC0145C	834	16	11.9976
TrD0364C	939	15	9.45528
TrD1061W	420	0	0
TrC1168C	2550	8.012	1.46534
TrF1090C	513	0	0
TrC0817W	2319	18	3.66521
TrC1170W	1962	0	0
TrE0630C	726	71.891	66.96
TrC1176W	1089	14	7.18766
TrB1382C	216	1112.07	11888.6
TrC1179W	1785	6	1.65538
TrA1119C	2010	68	16.3202
TrC1180W	990	0	0
TrD1077W	1779	8	2.21601
TrC1185W	435	12	31.7895
TrF0542W	1419	14	5.10427
TrD0786W	222	25	270.472
TrB1439W	1860	17	4.46752
TrC1187W	996	9	5.22124
TrE0299W	1290	4	1.64472
TrC0994C	660	52.001	56.8408
TrC1188C	336	7	34.8808
TrC1189C	975	2	1.19536
TrG0229W	810	14.009	10.981
TrC1190C	1047	27	14.6215
TrG0727W	1146	1	0.479592
TrF0906W	819	16	12.3318
TrD0488W	504	139	257.546
TrD1037C	1494	12	4.10468
TrB0390W	1644	1	0.304427
TrC1192C	993	9	5.24322
TrB0387W	1509	13	4.39244
TrD0247W	315	0	0
TrB0735W	3780	31	3.67698
TrD0814W	1911	6	1.52745
TrC1194C	2241	1	0.211724
TrC1195C	774	5	4.20455
TrD0755W	2529	53.963	9.96191
TrC0939W	456	15	35.3135
TrC1196C	792	30	24.3402
TrF0783C	549	119.893	185.037
TrC0841C	369	3.659	14.4146
TrC1197C	1635	45.002	13.7907
TrF0426C	912	3	1.97189
TrE0365W	762	277.994	239.59
TrB1220W	267	8	73.1507
TrC1200C	1344	0	0
TrC1201C	2028	0	0
TrE0041W	1371	0	0
TrC1203C	345	9	41.8839
TrC1204C	1485	5	1.72306
TrA0228W	1029	7	3.88192
TrC1205W	1950	9	2.23775
TrC0454C	1596	12	3.78641
TrC1207W	2211	31.003	6.66614
TrC1208W	2451	5	0.956196
TrD0918C	972	13	7.80354
TrA0456W	2769	20	3.33602
TrC1209C	1731	10	2.86167
TrC0290C	351	58.993	262.734
TrC1212W	1083	0	0
TrC1214W	1515	0	0
TrC1216W	1839	0	0
TrA1554W	576	0	0
TrC1218W	2757	43	7.2072
TrA1396C	726	2	1.86283
TrA2124W	918	9	5.86
TrE0685C	1776	23	6.38379
TrC1220W	705	1	0.97745
TrC1223W	654	7	7.77365
TrC1227C	1845	0	0
TrC1123C	315	1	5.90411
TrC1229C	1686	0	0
TrF0387C	858	0	0
TrC1231W	246	12	127.776
TrC1237W	252	0	0
TrC1239W	315	2	11.8082
TrB1483W	1404	4	1.47783
TrE0700C	294	4	28.4156
TrF1094W	1437	9.91	3.55681
TrD1435C	1026	0	0
TrA0822C	243	0	0
TrC1241C	1497	17	5.80063
TrC1246C	765	12	10.2783
TrB1020W	3195	20	2.84841
TrB0688W	519	6	10.4202
TrC1247W	798	5	4.00997
TrC1249W	510	23	41.5045
TrD1242W	2163	65	14.3323
TrC1250W	1197	0	0
TrC1251W	1053	4	2.14932
TrC1254C	312	0	0
TrC1257W	1986	4	0.973521
TrB1559W	633	4	4.70602
TrC1259W	1092	22	11.2531
TrC1260W	3162	42	6.05016
TrC1261W	1332	6	2.36854
TrA1219W	1476	4	1.38883
TrD0890C	1071	9	4.72586
TrC1286W	990	5	2.92522
TrC1262W	1212	3	1.33683
TrB1344W	2790	36	5.95459
TrC1263W	2358	4.001	0.799456
TrD0444W	339	23	111.98
TrD0448W	7047	0	0
TrA0310C	1389	14	5.24241
TrC1264W	576	17	23.8461
TrC1266W	945	0	0
TrE0728W	300	8	53.8652
TrC1267W	1347	2	0.778409
TrB0892C	840	0	0
TrB0541W	423	0	0
TrC1270C	1242	18	7.77074
TrA0173C	945	0	0
TrC1274W	2625	37	6.5507
TrD1245C	2007	1	0.24042
TrC1275C	2358	3	0.5994
TrC1277C	612	19.067	23.8497
TrD0245C	321	0	0
TrA0769W	1701	9	2.6299
TrC1278C	1137	1	0.484632
TrC1279C	336	9	44.8468
TrC1281C	2364	18	3.58604
TrC1285C	1092	2	1.02301
TrE0104C	1731	1	0.286167
TrC1287C	906	9.198	6.10361
TrE0380C	1680	10.081	2.98989
TrC1290C	2343	27	5.43384
TrG0225C	1149	1	0.477936
TrC1294C	843	0	0
TrA0985W	1518	266	89.2225
TrA0988C	873	10	7.00529
TrC1297C	6159	21	1.48282
TrA0141C	549	2	3.0867
TrC1298W	1980	1	0.24424
TrC1302W	1704	27	7.87307
TrC1303C	1296	3	1.22625
TrC1304W	2811	6	0.984195
TrC1305W	456	0	0
TrG1058W	1113	0	0
TrC1306C	996	19	11.0226
TrB1314C	1506	9	3.04837
TrC1310C	177	1	13.295
TrC1312W	2034	17	4.02421
TrC1314C	873	13	9.10687
TrD0717W	501	0	0
TrC1316W	1947	9	2.24168
TrA1575W	960	20.998	12.8269
TrC0436W	2619	15.386	2.73104
TrC1317C	2853	20	3.22709
TrA2003W	657	0	0
TrC1318W	180	0	0
TrC1321W	843	6	4.42714
TrC1322W	1434	2	0.719699
TrG1175W	846	21	15.4128
TrC1327C	822	7	5.36526
TrC1328C	276	0	0
TrE0443W	1851	30	7.92905
TrF0710C	2244	7	1.4798
TrE0882C	753	2	1.75647
TrC1334C	2511	3	0.558284
TrB1609W	1833	16	4.27785
TrA0225W	1332	0	0
TrC1336C	252	8	82.5239
TrB0063W	14631	12	0.347096
TrC0415W	2550	41.676	7.62235
TrD1438C	1872	101	26.3422
TrF0700C	561	1	1.47745
TrC1338C	1623	53	16.387
TrC1341W	201	1	10.7519
TrE1173C	246	81	862.49
TrC1344W	2136	4	0.894821
TrC1347C	2100	35.935	8.19783
TrE1237C	825	9	6.86019
TrC1349W	966	9	5.44973
TrC1350W	930	2	1.27817
TrC1351C	1137	36.921	17.8933
TrC1354C	1386	4	1.50189
TrB1936W	1248	1	0.42903
TrC1356C	1701	4	1.16884
TrA0959C	969	14.31	8.62703
TrC1432W	762	1	0.861854
TrC0974C	951	24.735	15.3128
TrC1358C	627	0	0
TrF0091C	336	0	0
TrD0523C	936	5	3.16618
TrE0771W	279	152.999	1251.37
TrF0127C	846	6	4.40365
TrE0894W	1236	48	20.8521
TrC1364W	876	0	0
TrC1366C	252	0	0
TrG1037C	699	0	0
TrC1369C	813	4	3.11767
TrC1424W	1050	8	4.3154
TrE0038C	1620	0	0
TrF1047C	1539	16	5.27721
TrC1370W	414	0	0
TrC1373C	663	0	0
TrC1376C	690	0	0
TrE0477C	1443	17	6.07008
TrA1311C	570	2	2.86329
TrC1379C	891	2	1.35975
TrC1380W	3207	28.855	4.09265
TrC1460C	2001	2	0.482517
TrC1381C	1200	0	0
TrD0748C	1488	9	3.09381
TrA1289W	2319	6	1.22174
TrD1098C	1314	12	4.81958
TrC1382C	1302	0	0
TrC1397C	1797	0	0
TrD0482W	480	15	31.1198
TrC1398W	1551	0	0
TrF0818C	2007	13	3.12546
TrE0796C	1383	13	4.89444
TrD0478W	1524	12	4.00565
TrC1405W	690	1	1.01321
TrC1407W	1014	0	0
TrC0713C	627	36.783	44.0226
TrD0326W	1506	10	3.38707
TrC1409C	354	1	4.36235
TrC1414C	477	0	0
TrC1416C	3819	23	2.69802
TrC1422W	2097	71	16.2241
TrE0457C	2124	11	2.47677
TrC1426C	573	8	11.3364
TrG0117C	1779	41	11.357
TrD0359W	861	1	0.714983
TrF0705C	1386	0	0
TrC1430C	522	0	0
TrB1508W	2256	1	0.210116
TrA1512W	1194	13	5.90709
TrC1433W	1473	2	0.696161
TrG1010C	447	0	0
TrD0469W	2307	12	2.45794
TrC1056W	1281	3	1.24464
TrC1436W	1164	19.567	9.19305
TrF0810W	399	6	19.5513
TrC0321W	1374	18	6.8327
TrC1441C	1719	74	21.353
TrC1186C	1359	11	4.23361
TrD0014C	1284	1	0.413639
TrG0889C	1566	6	1.93739
TrD1018W	897	5	3.3663
TrC1447C	1470	15.001	5.23461
TrD0577W	1434	19	6.83714
TrC0616W	1569	1	0.322147
TrC1448C	480	0	0
TrC1450W	771	9	7.61444
TrC1453W	1509	14	4.73032
TrC1454W	2463	11	2.09206
TrC1455W	1131	8	3.90441
TrA0110C	825	8	6.09794
TrC1457W	981	0	0
TrE0081W	360	8.82	36.8992
TrC0238C	4401	35	3.52577
TrE0317W	2193	17	3.68964
TrA1659W	1386	1	0.375474
TrC1458C	2094	13	2.97552
TrC0494W	75	0	0
TrD0916C	624	8	9.658
TrC1461W	1857	16	4.21271
TrE0911W	492	0	0
TrF0415W	897	0	0
TrC1462C	795	8	6.45302
TrD1330C	2322	1	0.203323
TrC1463W	1905	10	2.55516
TrC1464W	684	0	0
TrB0808W	1377	2	0.757111
TrD0491W	1983	39	9.5085
TrC1466C	993	13	7.57354
TrC1470W	1041	10	5.45809
TrC1362C	1719	3	0.865663
TrC1471W	1542	17	5.59371
TrD0542C	1284	1	0.413639
TrC1476C	993	0	0
TrC0987W	1941	26	6.49938
TrD0675C	204	0	0
TrB0803C	900	0	0
TrD1068C	918	2	1.30222
TrC1478C	606	0	0
TrG0585W	3819	62.001	7.27297
TrG0254C	1728	5	1.4338
TrB0467W	771	12	10.1526
TrC1479C	2583	0	0
TrD0337W	231	0	0
TrC1486C	1002	0	0
TrA1565C	816	27	20.9264
TrC1489W	78	0	0
TrC1490W	171	0	0
TrA0376C	1725	1	0.287356
TrC1493W	1614	1	0.311275
TrD0642C	1410	28	10.2899
TrF0955W	1743	8.02	2.27615
TrC1494W	885	1	0.686623
TrC1363C	1401	0	0
TrC1495W	792	0	0
TrC1497C	588	0	0
TrC1500C	1482	0	0
TrC1501W	1194	3	1.36318
TrA1483C	156	0	0
TrD0404W	513	34	60.5659
TrC1502C	2262	3	0.62844
TrC1503W	1500	1	0.340374
TrB1573W	534	56	91.522
TrC1504C	1065	3	1.58733
TrE0573W	639	13	15.0395
TrC1507C	447	3	7.42791
TrB1458W	939	128.15	80.7793
TrC1508W	4551	2	0.194396
TrE1267W	705	153.003	149.553
TrB0469C	1398	12	4.4573
TrC1509C	1731	1	0.286167
TrA0862C	1626	3.005	0.927128
TrC0662W	2802	0	0
TrC1510C	1644	9	2.73984
TrB0747W	1902	11	2.81587
TrD0968C	2016	10	2.39173
TrG0675C	408	0	0
TrC1512C	966	2	1.21105
TrC1516C	2511	2	0.37219
TrB0667W	3330	17	2.31396
TrC1518C	687	0	0
TrC1519W	1707	1	0.290982
TrA0444C	1344	18	7.02546
TrB0370W	864	11	7.8244
TrC1522W	390	10	34.3877
TrA1076W	642	2	2.29459
TrC1524C	1035	0	0
TrF0280C	4341	15	1.53337
TrA1854W	1296	5	2.04375
TrA0224W	447	1	2.47598
TrC1528C	1317	0	0
TrE0622C	333	1	5.09766
TrC1529W	1260	0	0
TrD0375W	6996	6.025	0.372386
TrE0070C	492	1	1.95754
TrD1311W	549	0	0
TrC1537C	1359	2	0.769748
TrC1538W	186	0	0
TrC1539C	2085	6	1.38017
TrC1540W	1599	2	0.629633
TrC1541W	1446	0	0
TrE1087C	1176	2	0.927051
TrB0593W	1776	8	2.22045
TrD0154W	1554	5	1.6297
TrF1032W	480	0	0
TrC1542W	1671	0	0
TrB0470C	1215	28.164	12.5099
TrC1543C	1869	1	0.261306
TrC1544W	3453	22	2.87844
TrB0933C	666	0	0
TrD0939W	1998	23	5.55863
TrE0559C	1701	11	3.21432
TrC1545W	1260	0	0
TrC1546W	1272	2	0.83729
TrD0143C	1107	0	0
TrC1547W	822	1	0.766465
TrC1549W	1503	7	2.37677
TrA0103C	1587	14	4.44792
TrD1191W	999	14	8.08801
TrC0573C	990	13	7.60556
TrC1552C	2394	1	0.196397
TrB1668W	1995	11	2.66313
TrC1554W	1254	2	0.852772
TrF0450C	210	1	10.6033
TrC1561W	6351	0	0
TrE0578W	1515	5	1.68119
TrD0456W	1545	7	2.29783
TrC1562C	3159	0	0
TrE0223C	531	0	0
TrC1563C	1497	0	0
TrD0665W	825	6	4.57346
TrC1572C	516	0	0
TrD0083W	357	0	0
TrB0098C	807	3	2.36489
TrC0947C	1899	5	1.28231
TrC1573C	1794	0	0
TrE0940C	1536	8	2.64491
TrC1574W	534	0	0
TrD0347C	2424	8	1.54918
TrC1213W	1533	7	2.31984
TrC1575C	1605	0	0
TrC1577C	1833	2	0.534731
TrC1579C	636	0	0
TrC1580C	1260	0	0
TrG0737W	381	34	123.712
TrE1139W	1371	0	0
TrD0003W	1182	0	0
TrE0463W	828	14	10.6129
TrD0004C	1290	0	0
TrD0007C	1785	1	0.275896
TrD0009C	795	0	0
TrB1777W	651	8	8.95591
TrD0011C	402	0	0
TrG0532C	1929	16	4.02873
TrD0012C	696	0	0
TrD0013C	747	0	0
TrD0015C	1947	0	0
TrD0016C	852	2	1.45248
TrD0018W	837	0	0
TrF1087W	1071	1	0.525095
TrD0021C	1137	0	0
TrA1208W	705	1	0.97745
TrD0554W	276	4	33.6246
TrD0024C	573	0	0
TrD0026C	330	26	135.787
TrB1480W	3066	6	0.894096
TrD0027C	2604	11	1.96511
TrD0029W	2109	0	0
TrD0031C	678	0	0
TrD0038W	1641	19	5.79686
TrD0039C	834	0	0
TrD0040C	1845	0	0
TrB1686C	2679	8	1.38448
TrD0041W	1065	0	0
TrA0336W	1536	5	1.65307
TrC1052C	1953	11	2.73001
TrD0178W	1341	56.002	21.9197
TrD0043C	921	0	0
TrA0164W	2235	28	5.94647
TrD0044W	435	0	0
TrD0045C	1053	17	9.13462
TrA0617C	897	18	12.1187
TrC0078W	297	0	0
TrD0046C	342	10	47.6003
TrD0048W	987	20	11.7506
TrA0701W	291	2	14.6149
TrC0809W	219	5	53.8276
TrD1099W	1833	4	1.06946
TrG0237C	363	5	20.4925
TrE0034W	1632	0	0
TrD0050C	1059	19	10.1306
TrB1817W	576	22	30.8596
TrD0051W	1626	7	2.15949
TrB0068C	738	2	1.81399
TrE0914W	204	2	21.3749
TrD0053W	1872	7	1.8257
TrD0056W	846	8	5.87154
TrD0058W	1425	32	11.6057
TrE0117W	699	12	11.8973
TrD0060C	1065	0	0
TrA1450C	933	8	5.08918
TrD1153W	5268	52	4.32769
TrD0062W	1278	9	3.74514
TrG0602C	645	0	0
TrD0972W	303	0	0
TrA0126C	822	2	1.53293
TrD0064W	924	0	0
TrD0066W	828	0	0
TrE0165W	2055	23	5.38008
TrD0067C	579	1	1.38864
TrD0108C	231	9.958	109.167
TrA0020C	894	0	0
TrD0070C	1617	0	0
TrD0071C	417	0	0
TrD1344W	888	0	0
TrA0354C	456	6	14.1254
TrD0074W	3198	0	0
TrD0158W	1113	13	6.48185
TrD0075C	990	3	1.75513
TrG0818W	849	1	0.730071
TrF0913C	2061	28	6.52759
TrC0488W	3312	8	1.09539
TrD0079W	1179	2	0.923956
TrD0080W	243	0	0
TrD0081C	1041	0	0
TrD0905W	822	51	39.0897
TrD0082C	759	0	0
TrD0084W	624	11	13.2798
TrF0345W	1053	8	4.29864
TrC0051C	744	2	1.79052
TrD0087C	1077	1	0.52114
TrD0535W	1551	90.285	29.4971
TrD0090W	1842	39	10.3672
TrE0192C	1125	0	0
TrD0091W	780	0	0
TrE0053C	2196	0	0
TrD0092C	2919	65	10.2257
TrA0917C	624	1	1.20725
TrD0093W	1272	52	21.7695
TrD0094C	1164	102	47.9218
TrD0096W	549	0	0
TrC0813W	3018	12	1.81955
TrD0097W	1632	15	4.60694
TrB0229W	1701	3	0.876633
TrD0528C	2202	10	2.16021
TrD0105C	3021	4	0.605852
TrD0114W	921	0	0
TrB0824C	2256	11	2.31128
TrD0141C	420	0	0
TrA1815W	372	0	0
TrD0116W	1347	0	0
TrD0121C	705	9.006	8.80317
TrD0125C	1896	0	0
TrD0127C	1989	3	0.728859
TrD0129C	1497	0	0
TrD0130W	933	0	0
TrG0399C	1995	136.189	32.9717
TrD0131C	2013	0	0
TrG1088C	927	3	1.92615
TrD0137W	1218	13	5.75587
TrD0138C	1758	29	8.14719
TrD0139C	699	1	0.991439
TrG0592C	381	29	105.519
TrC0151C	582	42	57.7442
TrD0140W	288	735.407	5528.4
TrD0146W	705	0	0
TrD0149C	1266	16	6.73911
TrA1485C	1176	35	16.2234
TrD0946W	1749	3.999	1.13029
TrD0150W	960	0	0
TrE1161C	270	0	0
TrA2030W	831	0	0
TrD0153C	459	26	60.2032
TrA0784C	645	0	0
TrD0157C	1086	5	2.57658
TrD0160C	552	9	13.7369
TrD0163C	54	0	0
TrG0291W	876	3	2.091
TrG0226W	1545	12	3.93913
TrD0167C	552	10	15.2633
TrF0947C	2592	31	5.56678
TrD0168C	675	24	25.2392
TrC0102W	1017	0	0
TrD0169C	588	37	49.8818
TrD0172W	159	4	68.3255
TrD0173W	1344	0	0
TrA0382C	5289	35	2.90065
TrD0175C	156	1	17.958
TrB1460W	687	0	0
TrB0166W	1101	10	5.05896
TrD0783C	1416	8	2.92443
TrD0182C	501	1	1.87793
TrF0468W	156	1	17.958
TrD0183W	1092	1	0.511507
TrD0227W	504	27.54	51.0276
TrD0184C	2187	12	2.61265
TrB0656W	1407	26	9.58033
TrD0190C	864	3	2.13393
TrD0191C	1419	2	0.729181
TrB0964C	2181	8	1.74727
TrD0192C	765	3	2.56957
TrB1674C	1731	12	3.43401
TrD0200W	384	0	0
TrD0201C	231	1	10.9628
TrD0206W	1875	13	3.3842
TrA1508W	444	187	470.856
TrD0207C	1035	14	7.7021
TrB1861W	4167	6	0.640809
TrA0250W	198	0	0
TrD0209C	1194	0	0
TrA0391C	576	63	88.3707
TrD0211W	1428	8	2.89385
TrD0214W	1095	5	2.54811
TrD0216C	2781	16	2.65601
TrG0535W	819	1	0.770735
TrF0231W	4137	1	0.107632
TrB1827W	1116	0	0
TrE0195W	543	1	1.57849
TrB1629W	4008	2	0.222714
TrD0220W	81	0	0
TrD0221W	231	0	0
TrC1295C	2334	5	1.01068
TrD0222C	1836	1	0.26685
TrD0223W	1881	18	4.66825
TrD0224W	2610	6	1.06912
TrD0228C	348	7.46	33.9492
TrD0232W	453	0	0
TrD0233C	1263	1	0.42248
TrD0234C	3306	0	0
TrE1252W	1356	15	5.78937
TrA2140W	11439	0	0
TrD0235C	1491	0	0
TrE0533C	210	585.558	6208.86
TrC1536W	1314	0	0
TrD0238W	756	2	1.7454
TrD0239C	594	5	6.61217
TrE0279W	948	2	1.24371
TrG0892C	2316	7	1.42746
TrD0246C	1932	0	0
TrD0670C	789	2	1.63224
TrF0361W	1518	1	0.335423
TrA0940W	1995	18	4.35785
TrA1184W	342	0	0
TrE0065W	1344	0	0
TrE0182C	573	0	0
TrG0925W	618	5	6.14335
TrD0253C	1971	1	0.24554
TrD0255W	669	0	0
TrC0650W	2382	4	0.790073
TrD0259C	1704	16	4.66552
TrE0387C	147	0	0
TrD0262C	783	24	19.8205
TrD0265W	795	0	0
TrA0981C	1725	473.985	136.202
TrD0267C	2394	3	0.58919
TrE0706W	2133	4.611	1.03321
TrD0268W	1509	5	1.6894
TrD0272W	375	0	0
TrD0273W	705	3	2.93235
TrC0303W	1596	39	12.3058
TrE0349C	1788	4	1.10139
TrD0274C	1917	10	2.53642
TrD0275W	2772	11	1.8326
TrD0276C	2664	15.346	2.67251
TrG0831C	246	0	0
TrD0277W	1236	34	14.7702
TrA1977C	891	0	0
TrC1367C	957	0	0
TrD0278C	4380	20	2.02505
TrB1650W	3048	0	0
TrD0279W	963	19	11.5556
TrC1087W	366	19	76.2974
TrD0286C	4650	32	3.03986
TrE1033W	1362	9	3.45426
TrA0425W	1638	7	2.1404
TrD0288C	888	11	7.51556
TrD0296C	1278	0	0
TrD0298C	1533	2	0.662812
TrD0299W	1818	3	0.809923
TrA0929W	1062	1886.84	1002.18
TrD0300W	402	6	19.2017
TrB1287W	639	44	50.9029
TrD0302C	1947	4	0.996304
TrD0303C	525	5	8.47115
TrD0305C	3567	3	0.378899
TrD0308C	2160	22.015	4.86192
TrD0313C	129	1	31.2289
TrD0317C	861	1	0.714983
TrD0322C	2862	2	0.321584
TrD0324W	1926	8	2.01804
TrD0328C	2772	54.966	9.15736
TrG0910W	1188	74	33.8473
TrG0901W	1401	2	0.740895
TrD0334W	1164	3.009	1.41371
TrD0338C	738	4	3.62797
TrD0340W	1770	1	0.278674
TrD0342C	2532	29	5.34641
TrD0346C	312	693.994	4205.9
TrD1121C	942	10	6.27493
TrF0899C	969	5	3.01444
TrD0348W	489	1	1.98563
TrG0316C	921	2.037	1.31985
TrA0647W	1095	15	7.64434
TrE0343W	1938	22	5.50943
TrF0025W	612	0	0
TrD0350W	1287	6	2.47444
TrG0079W	2361	17	3.3917
TrE0238C	1779	19.018	5.26802
TrD0356C	2445	7	1.3424
TrD0361W	651	5	5.59745
TrG0749W	1416	61	22.2988
TrF0875C	687	1	1.02067
TrD1130W	762	0	0
TrC0440C	1473	7	2.43656
TrD0896W	624	7	8.45075
TrD0363W	1266	1	0.421194
TrE0566W	1140	1	0.48294
TrF1201C	4596	3	0.288553
TrD0365W	726	27	25.1482
TrA1135W	2766	11	1.83703
TrE0774W	1041	13.002	7.09658
TrE0142C	1587	0	0
TrD0367C	1938	37	9.26585
TrC1077C	267	2	18.2877
TrD1112W	180	11	142.198
TrD0219C	3105	22	3.23309
TrA1227W	510	61	110.077
TrD0368W	1686	50	14.7665
TrD0371C	960	0	0
TrD0372W	993	1	0.58258
TrD0377W	747	61	54.2597
TrD0378C	333	0	0
TrA2146C	834	0	0
TrD0382C	1125	2	0.983037
TrA1989C	456	0	0
TrD0588W	1533	11	3.64547
TrD0383C	7233	6	0.358216
TrE0036C	1101	6	3.03538
TrD0384W	3432	13	1.71223
TrD0385W	228	0	0
TrD0387W	399	2	6.51711
TrF0567C	2775	25	4.16
TrD0392C	1563	3	0.970961
TrD0393W	5124	41	3.51366
TrC1117W	2010	18	4.32005
TrD0394C	501	37	69.4836
TrC1532C	1875	2	0.520646
TrD0395W	282	22	174.771
TrD0618W	1440	2	0.715974
TrD0398C	399	18	58.654
TrD0400W	339	7.118	34.6537
TrD0401W	162	0	0
TrF0083C	729	0	0
TrD0403W	654	69	76.626
TrA1911W	1503	0	0
TrE0753C	1494	9	3.07851
TrD0406W	4440	17	1.69646
TrD1113W	1281	14	5.80831
TrD0407W	1068	0	0
TrD0409C	1014	0	0
TrD0411C	936	4	2.53295
TrE0781W	1701	4	1.16884
TrD0413W	1422	7	2.54543
TrD0415C	1062	1	0.531142
TrD0416W	384	1	3.56957
TrD0417C	321	2	11.2163
TrD0420C	2070	92	21.3399
TrB0625W	1548	20	6.54968
TrB0726W	1035	7	3.85105
TrE0406W	819	26	20.0391
TrD0421W	1326	2	0.794044
TrD0423W	1641	42	12.8141
TrD0424C	1224	3.096	1.36208
TrG0733C	1581	15	4.78761
TrD0425W	1110	15	7.5061
TrD0504C	144	0	0
TrD0426C	489	2	3.97126
TrE0462C	1017	11	6.19955
TrD0427W	1632	7	2.14991
TrD0429C	768	4	3.40501
TrD0434C	1914	14	3.55751
TrD0436W	882	1	0.690048
TrB0481W	1251	4	1.71082
TrA1947W	1467	5.015	1.7543
TrC0450C	366	18	72.2817
TrD0438C	3072	4	0.594783
TrE0982W	3009	6	0.912774
TrD0440W	927	43	27.6082
TrD0443W	960	17	10.3848
TrD0445W	624	0	0
TrD0446C	1749	0	0
TrD0447C	363	0	0
TrD0453W	1590	12	3.80376
TrD1443C	207	0	0
TrD0454C	3222	28	3.95117
TrB1345C	1476	1	0.347207
TrD0457W	2433	26	5.0138
TrG0184C	1725	0	0
TrE0594W	1647	4	1.21503
TrD0465W	246	1	10.648
TrD0467W	594	0	0
TrD0474W	1536	65.582	21.6823
TrD0475C	1134	8	3.89068
TrD0312C	2529	20	3.6921
TrD0480C	3735	36.618	4.39996
TrE0115W	2292	4	0.825423
TrA1652W	237	4	43.7803
TrD0484W	1146	14	6.71429
TrG0094C	1725	13	3.73563
TrD0630W	1218	5	2.2138
TrD0485W	1875	0	0
TrF0521W	186	0	0
TrD0487C	1395	15	5.58662
TrD0490W	2244	22	4.65081
TrD0492C	1326	27	10.7196
TrD0498W	6330	12	0.823374
TrA0129C	1677	13.644	4.05535
TrD0501W	225	0	0
TrE0792C	873	14	9.8074
TrG0299C	2175	9	1.9719
TrD0505W	144	0	0
TrD0508W	3054	14	2.09525
TrD0509C	1542	9	2.96137
TrD0511C	1248	10	4.2903
TrD0513C	3672	21	2.57018
TrE1302W	861	2	1.42997
TrB0132W	1632	9	2.76417
TrA1264W	585	22.002	29.9542
TrD0514W	1653	13.06	3.94969
TrD0516W	594	4	5.28974
TrG0010C	984	0	0
TrD0517W	651	2	2.23898
TrD0202C	870	0	0
TrD0519W	2202	2	0.432042
TrD0520W	348	0	0
TrC0190W	243	0	0
TrD0526W	312	0	0
TrD0527C	1929	2	0.503591
TrD0529C	924	13	8.38554
TrD0533W	1326	28.186	11.1905
TrD0180C	2085	5	1.15014
TrD0534C	1008	0	0
TrA1875C	2748	5	0.841103
TrD0537C	5364	4	0.326612
TrB1584C	267	1	9.14384
TrD0539C	1368	0	0
TrA1330W	2844	3	0.485763
TrA0051C	1323	0	0
TrA0166C	1704	9	2.62435
